timeindex;pv-LU-profile;pv-NL-profile;pv-DK-profile;pv-SE-profile;pv-PL-profile;pv-CZ-profile;pv-AT-profile;pv-NO-profile;pv-BE-profile;pv-FR-profile;pv-CH-profile;pv-DE-profile;wind-LU-profile;wind-NL-profile;wind-DK-profile;wind-SE-profile;wind-PL-profile;wind-CZ-profile;wind-AT-profile;wind-NO-profile;wind-BE-profile;wind-FR-profile;wind-CH-profile;wind-DE-profile
2050-11-06T04:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.618483;0.367915;0.16627;0.512925;0.41975100000000004;0.41975100000000004;0.802538;0.20197;0.618483;0.802538;0.802538;0.109901
2050-11-06T05:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.63673;0.40432199999999996;0.136103;0.51143;0.446463;0.446463;0.7458100000000001;0.17746800000000001;0.63673;0.7458100000000001;0.7458100000000001;0.10704100000000001
2050-11-06T06:00:00Z;0.0;0.0;0.0;0.0;0.016;0.013;0.006;0.0;0.0;0.0;0.0;0.0;0.6393;0.429983;0.112376;0.50039;0.45586000000000004;0.45586000000000004;0.7129260000000001;0.164016;0.6393;0.7129260000000001;0.7129260000000001;0.101887
2050-11-06T07:00:00Z;0.018000000000000002;0.008;0.006999999999999999;0.003;0.11;0.101;0.061;0.0;0.013;0.012;0.054000000000000006;0.027000000000000003;0.623742;0.426033;0.09700299999999999;0.46717700000000006;0.45360900000000004;0.45360900000000004;0.697489;0.144015;0.623742;0.697489;0.697489;0.095749
2050-11-06T08:00:00Z;0.079;0.05;0.032;0.015;0.237;0.224;0.142;0.008;0.069;0.06;0.156;0.1;0.5984649999999999;0.395804;0.077672;0.39811799999999997;0.424048;0.424048;0.679696;0.113401;0.5984649999999999;0.679696;0.679696;0.087497
2050-11-06T09:00:00Z;0.183;0.1;0.053;0.029;0.332;0.337;0.212;0.032;0.125;0.119;0.255;0.2;0.584875;0.384344;0.062776;0.351608;0.366206;0.366206;0.6854680000000001;0.080282;0.584875;0.6854680000000001;0.6854680000000001;0.079381
2050-11-06T10:00:00Z;0.327;0.151;0.065;0.04;0.401;0.426;0.258;0.07;0.181;0.173;0.339;0.279;0.595762;0.3886;0.059007000000000004;0.303199;0.308204;0.308204;0.693669;0.041661000000000004;0.595762;0.693669;0.693669;0.074306
2050-11-06T11:00:00Z;0.405;0.157;0.062;0.044;0.409;0.454;0.267;0.107;0.187;0.202;0.394;0.314;0.61319;0.405346;0.061014;0.25501399999999996;0.26832399999999995;0.26832399999999995;0.688458;0.028581;0.61319;0.688458;0.688458;0.069594
2050-11-06T12:00:00Z;0.407;0.14;0.049;0.035;0.361;0.408;0.252;0.116;0.172;0.203;0.388;0.299;0.628965;0.423083;0.069325;0.22423;0.242972;0.242972;0.673868;0.028148000000000003;0.628965;0.673868;0.673868;0.071203
2050-11-06T13:00:00Z;0.369;0.115;0.032;0.021;0.256;0.3;0.207;0.08800000000000001;0.156;0.174;0.301;0.24;0.634151;0.43149099999999996;0.082837;0.20715799999999998;0.23513299999999998;0.23513299999999998;0.668545;0.037238;0.634151;0.668545;0.668545;0.08077999999999999
2050-11-06T14:00:00Z;0.254;0.075;0.013;0.005;0.114;0.153;0.119;0.039;0.124;0.119;0.16;0.14400000000000002;0.638016;0.435471;0.098402;0.21898;0.25990100000000005;0.25990100000000005;0.667849;0.097245;0.638016;0.667849;0.667849;0.096384
2050-11-06T15:00:00Z;0.108;0.022;0.0;0.0;0.001;0.013;0.026;0.001;0.05;0.05;0.052000000000000005;0.034;0.63673;0.437817;0.11932100000000001;0.26712600000000003;0.323219;0.323219;0.665902;0.20039500000000002;0.63673;0.665902;0.665902;0.114553
2050-11-06T16:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003;0.0;0.0;0.628965;0.450704;0.138741;0.30712;0.377035;0.377035;0.652404;0.256614;0.628965;0.652404;0.652404;0.132693
2050-11-06T17:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6051880000000001;0.44108;0.150676;0.305324;0.395393;0.395393;0.633828;0.20657899999999998;0.6051880000000001;0.633828;0.633828;0.14885199999999998
2050-11-06T18:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5835060000000001;0.422538;0.151704;0.282044;0.40968000000000004;0.40968000000000004;0.6129939999999999;0.162883;0.5835060000000001;0.6129939999999999;0.6129939999999999;0.16073199999999999
2050-11-06T19:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5613819999999999;0.401276;0.14285799999999998;0.24828499999999998;0.358015;0.358015;0.582192;0.154265;0.5613819999999999;0.582192;0.582192;0.167532
2050-11-06T20:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.541737;0.383565;0.128692;0.20493699999999998;0.28573699999999996;0.28573699999999996;0.562815;0.17066099999999998;0.541737;0.562815;0.562815;0.16918
2050-11-06T21:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5543939999999999;0.3902;0.127555;0.14524600000000001;0.205204;0.205204;0.572064;0.159641;0.5543939999999999;0.572064;0.572064;0.16694900000000001
2050-11-06T22:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.562776;0.407144;0.131382;0.085799;0.142286;0.142286;0.586779;0.162678;0.562776;0.586779;0.586779;0.16168
2050-11-06T23:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.541737;0.42252;0.140964;0.046825;0.099242;0.099242;0.580278;0.158181;0.541737;0.580278;0.580278;0.152753
2050-11-07T00:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.511879;0.43952600000000003;0.157805;0.026726999999999997;0.068502;0.068502;0.552844;0.147368;0.511879;0.552844;0.552844;0.146471
2050-11-07T01:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.488951;0.45167299999999994;0.17438;0.016403;0.054755;0.054755;0.525505;0.124116;0.488951;0.525505;0.525505;0.146589
2050-11-07T02:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47460699999999995;0.453222;0.189072;0.010034;0.049286;0.049286;0.49398800000000004;0.081983;0.47460699999999995;0.49398800000000004;0.49398800000000004;0.151784
2050-11-07T03:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.461707;0.44901499999999994;0.187969;0.013068999999999999;0.046622000000000004;0.046622000000000004;0.469107;0.054067;0.461707;0.469107;0.469107;0.15918
2050-11-07T04:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.477475;0.460617;0.17209100000000002;0.023292;0.036344;0.036344;0.442514;0.038931;0.477475;0.442514;0.442514;0.16271300000000002
2050-11-07T05:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52899;0.48381;0.15592;0.035969;0.019596000000000002;0.019596000000000002;0.42135;0.033906;0.52899;0.42135;0.42135;0.170138
2050-11-07T06:00:00Z;0.0;0.0;0.0;0.0;0.017;0.016;0.01;0.0;0.0;0.0;0.0;0.001;0.576635;0.491253;0.14818699999999999;0.049346;0.01128;0.01128;0.403961;0.035547;0.576635;0.403961;0.403961;0.181124
2050-11-07T07:00:00Z;0.004;0.002;0.006999999999999999;0.002;0.112;0.14;0.101;0.005;0.003;0.012;0.043;0.033;0.595762;0.492555;0.150426;0.06396;0.006624;0.006624;0.388992;0.0351;0.595762;0.388992;0.388992;0.186697
2050-11-07T08:00:00Z;0.027000000000000003;0.02;0.04;0.019;0.254;0.31;0.196;0.068;0.028;0.059;0.112;0.112;0.587608;0.48731;0.153255;0.071176;0.0044210000000000005;0.0044210000000000005;0.369304;0.03752;0.587608;0.369304;0.369304;0.193332
2050-11-07T09:00:00Z;0.057;0.05;0.075;0.045;0.3670000000000001;0.426;0.281;0.134;0.059;0.118;0.17;0.208;0.557193;0.46627299999999994;0.155751;0.10478699999999999;0.001212;0.001212;0.342965;0.035442;0.557193;0.342965;0.342965;0.195388
2050-11-07T10:00:00Z;0.087;0.085;0.105;0.067;0.436;0.478;0.342;0.165;0.078;0.16;0.199;0.273;0.50329;0.43660299999999996;0.163583;0.13019;0.002865;0.002865;0.301875;0.017032;0.50329;0.301875;0.301875;0.20472200000000002
2050-11-07T11:00:00Z;0.106;0.099;0.121;0.073;0.439;0.475;0.339;0.17800000000000002;0.08800000000000001;0.189;0.203;0.306;0.450262;0.41811099999999995;0.175569;0.14060599999999998;0.015175;0.015175;0.251211;0.0038399999999999997;0.450262;0.251211;0.251211;0.225962
2050-11-07T12:00:00Z;0.11;0.096;0.12;0.064;0.379;0.409;0.284;0.17;0.086;0.187;0.183;0.301;0.414768;0.41188199999999997;0.162879;0.144591;0.037674;0.037674;0.207833;0.002395;0.414768;0.207833;0.207833;0.23524499999999998
2050-11-07T13:00:00Z;0.09;0.081;0.085;0.044;0.262;0.293;0.202;0.14300000000000002;0.068;0.162;0.141;0.242;0.407738;0.420084;0.151548;0.161955;0.051330999999999995;0.051330999999999995;0.183238;0.00656;0.407738;0.183238;0.183238;0.236494
2050-11-07T14:00:00Z;0.055;0.043;0.036000000000000004;0.013;0.113;0.145;0.112;0.07;0.04;0.112;0.083;0.138;0.41899899999999995;0.432174;0.154636;0.19846;0.072143;0.072143;0.17235899999999998;0.019225;0.41899899999999995;0.17235899999999998;0.17235899999999998;0.236474
2050-11-07T15:00:00Z;0.015;0.009000000000000001;0.001;0.0;0.001;0.012;0.024;0.003;0.011;0.047;0.024;0.023;0.421824;0.432299;0.168321;0.231908;0.094217;0.094217;0.170006;0.031228;0.421824;0.170006;0.170006;0.257339
2050-11-07T16:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003;0.0;0.0;0.404934;0.428868;0.195826;0.25348899999999996;0.113523;0.113523;0.175535;0.053252999999999995;0.404934;0.175535;0.175535;0.29841100000000004
2050-11-07T17:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37583;0.42011899999999996;0.22002600000000003;0.23085;0.110943;0.110943;0.187626;0.081737;0.37583;0.187626;0.187626;0.331061
2050-11-07T18:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33167399999999997;0.398301;0.220229;0.206668;0.093556;0.093556;0.19977899999999998;0.109551;0.33167399999999997;0.19977899999999998;0.19977899999999998;0.343623
2050-11-07T19:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26261999999999996;0.352604;0.207558;0.18118099999999998;0.074916;0.074916;0.202576;0.143123;0.26261999999999996;0.202576;0.202576;0.341351
2050-11-07T20:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.187944;0.300331;0.199073;0.163063;0.057590999999999996;0.057590999999999996;0.195196;0.198541;0.187944;0.195196;0.195196;0.333995
2050-11-07T21:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14591500000000002;0.251444;0.195345;0.148162;0.0527;0.0527;0.190169;0.273436;0.14591500000000002;0.190169;0.190169;0.327334
2050-11-07T22:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.131119;0.223306;0.195209;0.134743;0.055074;0.055074;0.182613;0.31977300000000003;0.131119;0.182613;0.182613;0.310971
2050-11-07T23:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.134149;0.209655;0.196936;0.125653;0.05570800000000001;0.05570800000000001;0.17694300000000002;0.328245;0.134149;0.17694300000000002;0.17694300000000002;0.29336100000000004
2050-11-08T00:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.146722;0.20870999999999998;0.186281;0.12975899999999999;0.055186;0.055186;0.164491;0.334567;0.146722;0.164491;0.164491;0.28231300000000004
2050-11-08T01:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.162608;0.20589000000000002;0.179975;0.141592;0.062201;0.062201;0.14596199999999998;0.356569;0.162608;0.14596199999999998;0.14596199999999998;0.285883
2050-11-08T02:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.166962;0.190884;0.181555;0.12607100000000002;0.06956;0.06956;0.130858;0.372123;0.166962;0.130858;0.130858;0.310134
2050-11-08T03:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.162608;0.175873;0.182119;0.10742;0.073011;0.073011;0.127363;0.365318;0.162608;0.127363;0.127363;0.327353
2050-11-08T04:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.163473;0.168192;0.178274;0.091276;0.077267;0.077267;0.133893;0.368166;0.163473;0.133893;0.133893;0.325675
2050-11-08T05:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16608599999999998;0.168134;0.177315;0.100739;0.08481699999999999;0.08481699999999999;0.142678;0.381909;0.16608599999999998;0.142678;0.142678;0.31604099999999996
2050-11-08T06:00:00Z;0.0;0.0;0.0;0.0;0.016;0.004;0.003;0.0;0.0;0.0;0.0;0.0;0.17589000000000002;0.17514000000000002;0.191891;0.129634;0.105938;0.105938;0.14824400000000001;0.387524;0.17589000000000002;0.14824400000000001;0.14824400000000001;0.319011
2050-11-08T07:00:00Z;0.006;0.004;0.004;0.008;0.109;0.05;0.048;0.006;0.008;0.011;0.026;0.023;0.190798;0.184582;0.221227;0.145966;0.119907;0.119907;0.148797;0.385706;0.190798;0.148797;0.148797;0.334905
2050-11-08T08:00:00Z;0.036000000000000004;0.036000000000000004;0.028;0.054000000000000006;0.224;0.129;0.132;0.11;0.066;0.06;0.103;0.093;0.19952;0.180729;0.23748200000000003;0.150154;0.12751099999999999;0.12751099999999999;0.132944;0.293531;0.19952;0.132944;0.132944;0.34486700000000003
2050-11-08T09:00:00Z;0.075;0.094;0.056;0.123;0.338;0.228;0.23;0.25;0.159;0.127;0.201;0.198;0.18046600000000002;0.15421700000000002;0.23783400000000002;0.145037;0.124456;0.124456;0.119823;0.20037;0.18046600000000002;0.119823;0.119823;0.335339
2050-11-08T10:00:00Z;0.125;0.177;0.08199999999999999;0.168;0.407;0.308;0.32299999999999995;0.332;0.245;0.187;0.26;0.295;0.146722;0.121217;0.236539;0.13433399999999998;0.11838900000000001;0.11838900000000001;0.110357;0.163608;0.146722;0.110357;0.110357;0.316391
2050-11-08T11:00:00Z;0.191;0.257;0.094;0.182;0.405;0.345;0.375;0.355;0.265;0.215;0.28800000000000003;0.353;0.11733199999999999;0.09791799999999999;0.22504899999999997;0.13108499999999998;0.11292999999999999;0.11292999999999999;0.108396;0.154825;0.11733199999999999;0.108396;0.108396;0.289067
2050-11-08T12:00:00Z;0.198;0.28800000000000003;0.087;0.158;0.345;0.325;0.361;0.318;0.241;0.213;0.313;0.353;0.10069;0.083973;0.224746;0.11657000000000001;0.10342799999999999;0.10342799999999999;0.10628;0.149867;0.10069;0.10628;0.10628;0.267013
2050-11-08T13:00:00Z;0.113;0.259;0.063;0.099;0.235;0.248;0.28300000000000003;0.225;0.188;0.184;0.292;0.28800000000000003;0.093872;0.07950399999999999;0.218824;0.088063;0.088145;0.088145;0.096703;0.16318;0.093872;0.096703;0.096703;0.250422
2050-11-08T14:00:00Z;0.052000000000000005;0.162;0.024;0.018000000000000002;0.096;0.128;0.155;0.1;0.098;0.128;0.191;0.168;0.10005800000000001;0.085867;0.20999600000000002;0.078351;0.077419;0.077419;0.084738;0.280456;0.10005800000000001;0.084738;0.084738;0.23767399999999997
2050-11-08T15:00:00Z;0.018000000000000002;0.049;0.0;0.0;0.0;0.009000000000000001;0.027000000000000003;0.002;0.03;0.061;0.066;0.031;0.115247;0.106011;0.221099;0.10513499999999999;0.08494600000000001;0.08494600000000001;0.07758;0.383982;0.115247;0.07758;0.07758;0.238116
2050-11-08T16:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006;0.0;0.0;0.13877899999999999;0.145612;0.23878200000000002;0.140257;0.1107;0.1107;0.08190900000000001;0.360796;0.13877899999999999;0.08190900000000001;0.08190900000000001;0.245628
2050-11-08T17:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17139000000000001;0.192334;0.228422;0.153645;0.126893;0.126893;0.09536599999999999;0.272474;0.17139000000000001;0.09536599999999999;0.09536599999999999;0.250433
2050-11-08T18:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.217673;0.228304;0.213219;0.148021;0.122701;0.122701;0.11275999999999999;0.330308;0.217673;0.11275999999999999;0.11275999999999999;0.240763
2050-11-08T19:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25916300000000003;0.24694899999999997;0.209313;0.137959;0.107366;0.107366;0.13309200000000002;0.450268;0.25916300000000003;0.13309200000000002;0.13309200000000002;0.222262
2050-11-08T20:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.286326;0.2441;0.195223;0.109175;0.085344;0.085344;0.155541;0.511413;0.286326;0.155541;0.155541;0.20045
2050-11-08T21:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28875700000000004;0.21852800000000003;0.175537;0.079985;0.06209;0.06209;0.168812;0.508721;0.28875700000000004;0.168812;0.168812;0.177857
2050-11-08T22:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26610300000000003;0.183724;0.164117;0.057117999999999995;0.041023000000000004;0.041023000000000004;0.172266;0.504153;0.26610300000000003;0.172266;0.172266;0.150299
2050-11-08T23:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22817199999999999;0.151299;0.160274;0.045764;0.028741000000000003;0.028741000000000003;0.174025;0.502657;0.22817199999999999;0.174025;0.174025;0.129863
2050-11-09T00:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.188893;0.12046099999999998;0.156119;0.042375;0.02723;0.02723;0.174321;0.5104;0.188893;0.174321;0.174321;0.114598
2050-11-09T01:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.157479;0.103202;0.150454;0.051114;0.03897;0.03897;0.177812;0.5224300000000001;0.157479;0.177812;0.177812;0.10602
2050-11-09T02:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13956;0.101642;0.13961199999999999;0.072023;0.056052;0.056052;0.184001;0.518829;0.13956;0.184001;0.184001;0.10375799999999999
2050-11-09T03:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.133388;0.114799;0.137604;0.08695;0.066525;0.066525;0.197469;0.541333;0.133388;0.197469;0.197469;0.110026
2050-11-09T04:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.142715;0.13384000000000001;0.149162;0.08643200000000001;0.060217999999999994;0.060217999999999994;0.215556;0.560267;0.142715;0.215556;0.215556;0.122446
2050-11-09T05:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.150801;0.14813199999999999;0.163176;0.07462200000000001;0.045278;0.045278;0.234908;0.575803;0.150801;0.234908;0.234908;0.13358399999999998
2050-11-09T06:00:00Z;0.0;0.0;0.0;0.0;0.006999999999999999;0.005;0.006999999999999999;0.0;0.0;0.0;0.001;0.0;0.18046600000000002;0.16284400000000002;0.177215;0.059265;0.033523000000000004;0.033523000000000004;0.254985;0.589669;0.18046600000000002;0.254985;0.254985;0.137054
2050-11-09T07:00:00Z;0.008;0.009000000000000001;0.002;0.009000000000000001;0.05;0.048;0.091;0.001;0.014;0.023;0.081;0.021;0.209488;0.170922;0.175699;0.04117;0.028558;0.028558;0.271696;0.596028;0.209488;0.271696;0.271696;0.135
2050-11-09T08:00:00Z;0.058;0.073;0.022;0.058;0.112;0.117;0.258;0.035;0.096;0.118;0.227;0.079;0.226048;0.164623;0.16358599999999998;0.030293;0.030930000000000003;0.030930000000000003;0.271821;0.624529;0.226048;0.271821;0.271821;0.12828399999999998
2050-11-09T09:00:00Z;0.14300000000000002;0.184;0.047;0.129;0.181;0.187;0.399;0.101;0.207;0.244;0.366;0.161;0.21871;0.143071;0.14496900000000001;0.035366;0.04063;0.04063;0.25712199999999996;0.629047;0.21871;0.25712199999999996;0.25712199999999996;0.12103699999999999
2050-11-09T10:00:00Z;0.215;0.304;0.061;0.182;0.243;0.228;0.467;0.165;0.309;0.345;0.462;0.223;0.195614;0.129279;0.123524;0.045333;0.048148;0.048148;0.24547199999999997;0.603165;0.195614;0.24547199999999997;0.24547199999999997;0.11281600000000001
2050-11-09T11:00:00Z;0.276;0.377;0.063;0.199;0.269;0.231;0.491;0.202;0.36;0.399;0.508;0.26;0.170498;0.11768599999999999;0.110312;0.053845000000000004;0.050602;0.050602;0.24826199999999998;0.583708;0.170498;0.24826199999999998;0.24826199999999998;0.106135
2050-11-09T12:00:00Z;0.334;0.366;0.053;0.16899999999999998;0.251;0.205;0.455;0.192;0.371;0.405;0.493;0.261;0.14511;0.10661099999999998;0.111101;0.06334400000000001;0.050672;0.050672;0.24284299999999998;0.579906;0.14511;0.24284299999999998;0.24284299999999998;0.103769
2050-11-09T13:00:00Z;0.392;0.294;0.033;0.102;0.183;0.153;0.3720000000000001;0.129;0.302;0.362;0.421;0.217;0.122294;0.091374;0.126602;0.070778;0.053135;0.053135;0.219006;0.616635;0.122294;0.219006;0.219006;0.10613399999999999
2050-11-09T14:00:00Z;0.344;0.174;0.011;0.022;0.075;0.08;0.234;0.048;0.212;0.271;0.297;0.131;0.108474;0.075685;0.15173399999999998;0.077596;0.059005999999999996;0.059005999999999996;0.186315;0.644729;0.108474;0.186315;0.186315;0.110169
2050-11-09T15:00:00Z;0.174;0.052000000000000005;0.0;0.0;0.0;0.004;0.057;0.0;0.091;0.142;0.131;0.028;0.10980699999999999;0.071911;0.181652;0.081885;0.062875;0.062875;0.153024;0.6574260000000001;0.10980699999999999;0.153024;0.153024;0.11633900000000001
2050-11-09T16:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013;0.0;0.0;0.13877899999999999;0.086453;0.21271199999999998;0.09548;0.064376;0.064376;0.140829;0.701257;0.13877899999999999;0.140829;0.140829;0.124199
2050-11-09T17:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.170498;0.112076;0.234837;0.105127;0.070512;0.070512;0.142652;0.7230810000000001;0.170498;0.142652;0.142652;0.132984
2050-11-09T18:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.193679;0.135626;0.241919;0.106341;0.08262;0.08262;0.160295;0.7175779999999999;0.193679;0.160295;0.160295;0.13505
2050-11-09T19:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.209488;0.14873599999999998;0.238896;0.115844;0.100035;0.100035;0.18437699999999999;0.697557;0.209488;0.18437699999999999;0.18437699999999999;0.131151
2050-11-09T20:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22183699999999998;0.152335;0.228469;0.122574;0.111884;0.111884;0.20677800000000002;0.671774;0.22183699999999998;0.20677800000000002;0.20677800000000002;0.124125
2050-11-09T21:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23461700000000002;0.15062;0.21158200000000002;0.12063;0.111956;0.111956;0.21378000000000003;0.6441819999999999;0.23461700000000002;0.21378000000000003;0.21378000000000003;0.11528900000000002
2050-11-09T22:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21974899999999997;0.140414;0.190197;0.124945;0.102072;0.102072;0.21063099999999998;0.629151;0.21974899999999997;0.21063099999999998;0.21063099999999998;0.109116
2050-11-09T23:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18418099999999998;0.128026;0.17494300000000002;0.129856;0.088556;0.088556;0.21339899999999998;0.60928;0.18418099999999998;0.21339899999999998;0.21339899999999998;0.106155
2050-11-10T00:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.148345;0.12166099999999999;0.162742;0.133864;0.076468;0.076468;0.210425;0.593536;0.148345;0.210425;0.210425;0.10389100000000001
2050-11-10T01:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.131872;0.125446;0.15448499999999998;0.136966;0.068089;0.068089;0.207529;0.5843729999999999;0.131872;0.207529;0.207529;0.10446199999999999
2050-11-10T02:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.127393;0.131934;0.151363;0.14043699999999998;0.066589;0.066589;0.207369;0.574387;0.127393;0.207369;0.207369;0.11055699999999999
2050-11-10T03:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11663399999999999;0.128726;0.161065;0.141009;0.070213;0.070213;0.20784699999999998;0.581334;0.11663399999999999;0.20784699999999998;0.20784699999999998;0.12217599999999999
2050-11-10T04:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.102602;0.121777;0.178266;0.148592;0.079038;0.079038;0.193211;0.593288;0.102602;0.193211;0.193211;0.13719
2050-11-10T05:00:00Z;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.091468;0.117757;0.197629;0.160029;0.09602100000000001;0.09602100000000001;0.17587;0.6033029999999999;0.091468;0.17587;0.17587;0.153428
2050-11-10T06:00:00Z;0.0;0.0;0.0;0.0;0.015;0.001;0.012;0.0;0.0;0.0;0.001;0.0;0.082816;0.113533;0.22117399999999998;0.174402;0.119046;0.119046;0.165494;0.644522;0.082816;0.165494;0.165494;0.16744
2050-11-10T07:00:00Z;0.009000000000000001;0.008;0.002;0.003;0.102;0.029;0.103;0.0;0.02;0.021;0.124;0.013;0.077362;0.11646199999999998;0.24108600000000002;0.191972;0.148607;0.148607;0.163286;0.64985;0.077362;0.163286;0.163286;0.176476
